"","Feature.ID","rfTestPred","X1","X2"
"36931","Txndc5","2",0.147,0.853
"37363","Vim","2",0.147,0.853
"8466","Gars","2",0.148,0.852
"8625","Gins1","2",0.148,0.852
"8663","Glb1","2",0.148,0.852
"8686","Glo1","2",0.148,0.852
"23516","Htatip2","2",0.148,0.852
"27255","Mrpl41","2",0.148,0.852
"31051","Ppm1g","2",0.148,0.852
"35992","Tmem258","2",0.148,0.852
"4325","Calr","2",0.149,0.851
"4731","Cd160","2",0.149,0.851
"33364","Sec61a1","2",0.149,0.851
"35096","Sumo2","2",0.149,0.851
"35971","Tmem237","2",0.149,0.851
"36146","Tnfrsf9","2",0.149,0.851
"36994","Ubap2l","2",0.149,0.851
"37933","Vps36","2",0.149,0.851
"7023","E430025E21Rik","2",0.15,0.85
"22675","Gpr68","2",0.15,0.85
"25357","Ly6a","2",0.15,0.85
"28000","Ndufa4","2",0.15,0.85
"30038","Oxsr1","2",0.15,0.85
"33888","Slc25a24","2",0.15,0.85
"35820","Tmed2","2",0.15,0.85
"2074","Abr","2",0.151,0.849
"4829","Cdc123","2",0.151,0.849
"5399","Cmpk1","2",0.151,0.849
"8331","Fuz","2",0.151,0.849
"23332","Homez","2",0.151,0.849
"27102","Mob1b","2",0.151,0.849
"28005","Ndufa8","2",0.151,0.849
"31071","Ppp1r14b","2",0.151,0.849
"31137","Ppp5c","2",0.151,0.849
"31469","Psmc2","2",0.151,0.849
"32274","Rnaseh2a","2",0.151,0.849
"19","0610031J06Rik","2",0.152,0.848
"2035","Abcf1","2",0.152,0.848
"2187","Acads","2",0.152,0.848
"6786","Dpagt1","2",0.152,0.848
"27941","Ncaph2","2",0.152,0.848
"28508","Nudt1","2",0.152,0.848
"30406","Pebp1","2",0.152,0.848
"30826","Plscr1","2",0.152,0.848
"31231","Prkcb","2",0.152,0.848
"31567","Ptplb","2",0.152,0.848
"35851","Tmem126a","2",0.152,0.848
"5772","Cs","2",0.153,0.847
"7473","Etfa","2",0.153,0.847
"27406","Mtbp","2",0.153,0.847
"28032","Ndufs6","2",0.153,0.847
"33762","Slain1","2",0.153,0.847
"36586","Trim27","2",0.153,0.847
"3837","BC147527","2",0.154,0.846
"6844","Drg1","2",0.154,0.846
"22587","Gpm6b","2",0.154,0.846
"23313","Hnrnpc","2",0.154,0.846
"23491","Hspa4","2",0.154,0.846
"32303","Rnf135","2",0.154,0.846
"1981","Aars","2",0.155,0.845
"5170","Chpf","2",0.155,0.845
"27267","Mrpl52","2",0.155,0.845
"28026","Ndufc2","2",0.155,0.845
"30254","Pcdhga9","2",0.155,0.845
"30924","Poll","2",0.155,0.845
"38864","Znhit2","2",0.155,0.845
"23005","Hars","2",0.156,0.844
"25151","Loh12cr1","2",0.156,0.844
"30267","Pck2","2",0.156,0.844
"31004","Ppap2a","2",0.156,0.844
"31458","Psmb3","2",0.156,0.844
"32053","Rer1","2",0.156,0.844
"38916","Zwint","2",0.156,0.844
"3007","Apobec2","2",0.157,0.843
"4628","Ccdc92","2",0.157,0.843
"7094","Eed","2",0.157,0.843
"9131","Gm10774","2",0.157,0.843
"20958","Gm5601","2",0.157,0.843
"23076","Hdlbp","2",0.157,0.843
"25818","Metrn","2",0.157,0.843
"27228","Mrpl14","2",0.157,0.843
"34875","Ssr4","2",0.157,0.843
"36076","Tmod1","2",0.157,0.843
"37038","Ube2z","2",0.157,0.843
"2726","Alms1","2",0.158,0.842
"6818","Dpy19l1","2",0.158,0.842
"7869","Farp1","2",0.158,0.842
"8260","Frg1","2",0.158,0.842
"25812","Metap2","2",0.158,0.842
"31557","Ptms","2",0.158,0.842
"35373","Tbc1d22a","2",0.158,0.842
"38364","Zcchc17","2",0.158,0.842
"4788","Cd40lg","2",0.159,0.841
"6322","Dctd","2",0.159,0.841
"8456","Ganc","2",0.159,0.841
"27273","Mrps11","2",0.159,0.841
"30037","Oxsm","2",0.159,0.841
"30459","Pfkl","2",0.159,0.841
"31452","Psma7","2",0.159,0.841
"3401","Atp5a1","2",0.16,0.84
"4860","Cdc7","2",0.16,0.84
"28655","Oip5","2",0.16,0.84
"30893","Poc1a","2",0.16,0.84
"33438","Serf1","2",0.16,0.84
"1691","9430023L20Rik","2",0.161,0.839
"29995","Ostc","2",0.161,0.839
"30479","Pgd","2",0.161,0.839
"30592","Pigf","2",0.161,0.839
"32840","Rps10-ps2","2",0.161,0.839
"35552","Terf1","2",0.161,0.839
"36780","Tsr2","2",0.161,0.839
"36846","Ttk","2",0.161,0.839
"7229","Eif6","2",0.162,0.838
"8321","Furin","2",0.162,0.838
"8360","G3bp1","2",0.162,0.838
"22778","Grsf1","2",0.162,0.838
"30312","Pdcd5","2",0.162,0.838
"32995","Rrp1","2",0.162,0.838
"34312","Snap47","2",0.162,0.838
"35577","Tex2","2",0.162,0.838
"35790","Tm9sf2","2",0.162,0.838
"37312","Vamp8","2",0.162,0.838
"3035","Apoo","2",0.163,0.837
"25878","Mfsd5","2",0.163,0.837
"30461","Pfkp","2",0.163,0.837
"32398","Rogdi","2",0.163,0.837
"37021","Ube2k","2",0.163,0.837
"602","2310045N01Rik","2",0.164,0.836
"2991","Api5","2",0.164,0.836
"22838","Gtf2e1","2",0.164,0.836
"22841","Gtf2f2","2",0.164,0.836
"25120","Lman1","2",0.164,0.836
"26619","Mki67ip","2",0.164,0.836
"28037","Ndufv3","2",0.164,0.836
"28349","Nploc4","2",0.164,0.836
"33367","Sec61g","2",0.164,0.836
"33807","Slc16a3","2",0.164,0.836
"38242","Ybx1","2",0.164,0.836
"44","1110008L16Rik","2",0.165,0.835
"60","1110038B12Rik","2",0.165,0.835
"3370","Atp10a","2",0.165,0.835
"7005","E2f3","2",0.165,0.835
"7429","Eri1","2",0.165,0.835
"24490","Kctd5","2",0.165,0.835
"37122","Ugp2","2",0.165,0.835
"38915","Zwilch","2",0.165,0.835
"22533","Golt1b","2",0.166,0.834
"22882","Guf1","2",0.166,0.834
"22971","H2afz","2",0.166,0.834
"24380","Kcnab2","2",0.166,0.834
"28284","Nol10","2",0.166,0.834
"30392","Pdzd11","2",0.166,0.834
"31536","Ptges3","2",0.166,0.834
"32028","Reep4","2",0.166,0.834
"35033","Stt3a","2",0.166,0.834
"32987","Rrbp1","2",0.167,0.833
"34981","Stip1","2",0.167,0.833
"35004","Stk40","2",0.167,0.833
"38732","Zfp84","2",0.167,0.833
"2221","Acly","2",0.168,0.832
"3276","Ash2l","2",0.168,0.832
"27144","Mpdu1","2",0.168,0.832
"27236","Mrpl21","2",0.168,0.832
"27989","Ndst1","2",0.168,0.832
"33589","Sgms1","2",0.168,0.832
"35276","Taf6","2",0.168,0.832
"38276","Ywhag","2",0.168,0.832
"6586","Dis3l2","2",0.169,0.831
"7283","Emd","2",0.169,0.831
"22701","Gpsm3","2",0.169,0.831
"23300","Hn1","2",0.169,0.831
"25271","Lrrc58","2",0.169,0.831
"28020","Ndufb5","2",0.169,0.831
"31031","Ppib","2",0.169,0.831
"2577","Aifm1","2",0.17,0.83
"4357","Capg","2",0.17,0.83
"25322","Lsm4","2",0.17,0.83
"28172","Nipa2","2",0.17,0.83
"30509","Phb2","2",0.17,0.83
"34023","Slc39a11","2",0.17,0.83
"35724","Timm8b","2",0.17,0.83
"3440","Atp6v1f","2",0.171,0.829
"5936","Cwf19l1","2",0.171,0.829
"7140","Eftud2","2",0.171,0.829
"7284","Eme1","2",0.171,0.829
"7538","Ext2","2",0.171,0.829
"27229","Mrpl15","2",0.171,0.829
"32157","Rhog","2",0.171,0.829
"33323","Sdf4","2",0.171,0.829
"33551","Sf3b3","2",0.171,0.829
"34466","Snrnp35","2",0.171,0.829
"2482","Aga","2",0.172,0.828
"5816","Csrp2bp","2",0.172,0.828
"7194","Eif3d","2",0.172,0.828
"24211","Isg20l2","2",0.172,0.828
"24909","Lap3","2",0.172,0.828
"30564","Phyh","2",0.172,0.828
"30927","Polq","2",0.172,0.828
"32040","Relb","2",0.172,0.828
"33696","Sil1","2",0.172,0.828
"34169","Slirp","2",0.172,0.828
"35095","Sumo1","2",0.172,0.828
"36111","Tmx1","2",0.172,0.828
"2057","Abhd17c","2",0.173,0.827
"3315","Asxl1","2",0.173,0.827
"3403","Atp5c1","2",0.173,0.827
"30737","Plagl2","2",0.173,0.827
"31568","Ptpmt1","2",0.173,0.827
"35698","Ticam1","2",0.173,0.827
"36980","Uba1","2",0.173,0.827
"37925","Vps25","2",0.173,0.827
"2018","Abcb8","2",0.174,0.826
"25326","Lsmd1","2",0.174,0.826
"31569","Ptpn1","2",0.174,0.826
"31908","Rbbp5","2",0.174,0.826
"33778","Slc11a2","2",0.174,0.826
"35428","Tcea1","2",0.174,0.826
"4681","Ccne2","2",0.175,0.825
"5776","Cse1l","2",0.175,0.825
"8220","Foxk2","2",0.175,0.825
"24738","Kpnb1","2",0.175,0.825
"27464","Mtx2","2",0.175,0.825
"36603","Trim37","2",0.175,0.825
"36643","Triobp","2",0.175,0.825
"38673","Zfp706","2",0.175,0.825
"2927","Anxa6","2",0.176,0.824
"4428","Casp8ap2","2",0.176,0.824
"5148","Chid1","2",0.176,0.824
"5340","Clic4","2",0.176,0.824
"30930","Polr1c","2",0.176,0.824
"32017","Rdx","2",0.176,0.824
"35535","Tefm","2",0.176,0.824
"5617","Cox7a2","2",0.177,0.823
"31824","Ramp2","2",0.177,0.823
"32616","Rpa3","2",0.177,0.823
"4838","Cdc25c","2",0.178,0.822
"8472","Gas2l3","2",0.178,0.822
"25170","Lpcat1","2",0.178,0.822
"25810","Metap1","2",0.178,0.822
"33201","Scarb1","2",0.178,0.822
"34830","Srpr","2",0.178,0.822
"38677","Zfp71-rs1","2",0.178,0.822
"25553","Map4k1","2",0.179,0.821
"2255","Acsbg1","2",0.18,0.82
"2314","Ada","2",0.18,0.82
"3793","BC049352","2",0.18,0.82
"4466","Cbx1","2",0.18,0.82
"7430","Eri2","2",0.18,0.82
"7453","Esd","2",0.18,0.82
"7596","Fads1","2",0.18,0.82
"7957","Fbxo6","2",0.18,0.82
"22898","Gzf1","2",0.18,0.82
"25407","Lyz2","2",0.18,0.82
"30486","Pglyrp1","2",0.18,0.82
"31037","Ppih","2",0.18,0.82
"34651","Spcs2","2",0.18,0.82
"35188","Synj2bp","2",0.18,0.82
"36995","Ubash3a","2",0.18,0.82
"7534","Exosc8","2",0.181,0.819
"8687","Glod4","2",0.181,0.819
"19933","Gm26770","2",0.181,0.819
"24501","Kdm1b","2",0.181,0.819
"30935","Polr2c","2",0.181,0.819
"32100","Rgcc","2",0.181,0.819
"37097","Uchl3","2",0.181,0.819
"38060","Wdr61","2",0.181,0.819
"2926","Anxa5","2",0.182,0.818
"5159","Chmp4b","2",0.182,0.818
"5551","Commd3","2",0.182,0.818
"5786","Csgalnact2","2",0.182,0.818
"22504","Gnl1","2",0.182,0.818
"22590","Gpn3","2",0.182,0.818
"22929","H2-Ke2","2",0.182,0.818
"28296","Nono","2",0.182,0.818
"30196","Pbdc1","2",0.182,0.818
"31482","Psmd3","2",0.182,0.818
"33155","Sar1b","2",0.182,0.818
"4634","Cchcr1","2",0.183,0.817
"7867","Far1","2",0.183,0.817
"8009","Fdx1","2",0.183,0.817
"22523","Golga7","2",0.183,0.817
"34815","Sri","2",0.183,0.817
"6854","Dscc1","2",0.184,0.816
"6911","Dusp4","2",0.184,0.816
"19700","Gm26541","2",0.184,0.816
"22462","Gmpr2","2",0.184,0.816
"25325","Lsm7","2",0.184,0.816
"31842","Rap1gds1","2",0.184,0.816
"2957","Ap3m1","2",0.185,0.815
"4039","Brk1","2",0.185,0.815
"4846","Cdc42","2",0.185,0.815
"6565","Dhx9","2",0.185,0.815
"7086","Edf1","2",0.185,0.815
"7491","Etv6","2",0.185,0.815
"20773","Gm5160","2",0.185,0.815
"25583","Mapkapk2","2",0.185,0.815
"27534","Mutyh","2",0.185,0.815
"28126","Nfkbib","2",0.185,0.815
"34703","Spink10","2",0.185,0.815
"37033","Ube2t","2",0.185,0.815
"2295","Actr2","2",0.186,0.814
"7512","Exo1","2",0.186,0.814
"8458","Gapdh","2",0.186,0.814
"27126","Morf4l2","2",0.186,0.814
"31470","Psmc3","2",0.186,0.814
"33067","Ruvbl1","2",0.186,0.814
"34294","Smtn","2",0.186,0.814
"3430","Atp6v0e","2",0.187,0.813
"6624","Dlst","2",0.187,0.813
"37028","Ube2q1","2",0.187,0.813
"37336","Vbp1","2",0.187,0.813
"38844","Zmpste24","2",0.187,0.813
"5004","Cenpc1","2",0.188,0.812
"5448","Cnot6","2",0.188,0.812
"7297","Emp1","2",0.188,0.812
"28498","Nubp1","2",0.188,0.812
"31845","Rap2c","2",0.188,0.812
"33366","Sec61b","2",0.188,0.812
"36144","Tnfrsf4","2",0.188,0.812
"36228","Tor4a","2",0.188,0.812
"36290","Traf2","2",0.188,0.812
"25572","Mapk1ip1l","2",0.189,0.811
"27271","Mrpl9","2",0.189,0.811
"31911","Rbbp8","2",0.189,0.811
"33316","Sdcbp","2",0.189,0.811
"34219","Smarcd2","2",0.189,0.811
"2322","Adam17","2",0.19,0.81
"4377","Capza1","2",0.19,0.81
"5653","Cpne3","2",0.19,0.81
"6682","Dnaja2","2",0.19,0.81
"7056","Ebp","2",0.19,0.81
"22499","Gng5","2",0.19,0.81
"30490","Pgm1","2",0.19,0.81
"33553","Sf3b5","2",0.19,0.81
"35187","Synj2","2",0.19,0.81
"2627","Akr1a1","2",0.191,0.809
"2992","Apip","2",0.191,0.809
"5003","Cenpb","2",0.191,0.809
"6988","E130308A19Rik","2",0.191,0.809
"28036","Ndufv2","2",0.191,0.809
"31362","Prrc2a","2",0.191,0.809
"32825","Rpp25l","2",0.191,0.809
"38013","Wdfy1","2",0.191,0.809
"4468","Cbx3","2",0.192,0.808
"6235","Dab2ip","2",0.192,0.808
"27125","Morf4l1","2",0.192,0.808
"27242","Mrpl28","2",0.192,0.808
"28034","Ndufs8","2",0.192,0.808
"32123","Rgs3","2",0.192,0.808
"35012","Stoml2","2",0.192,0.808
"888","4921524J17Rik","2",0.193,0.807
"2321","Adam15","2",0.193,0.807
"2801","Anapc13","2",0.193,0.807
"5162","Chmp6","2",0.193,0.807
"7319","Eno1","2",0.193,0.807
"8088","Fhl3","2",0.193,0.807
"23011","Hat1","2",0.193,0.807
"30626","Pik3r2","2",0.193,0.807
"32981","Rraga","2",0.193,0.807
"33317","Sdcbp2","2",0.193,0.807
"33546","Sf3a1","2",0.193,0.807
"37011","Ube2e1","2",0.193,0.807
"37102","Uck2_2","2",0.193,0.807
"37292","Utp3","2",0.193,0.807
"366","1700066M21Rik","2",0.194,0.806
"3209","Arpc5","2",0.194,0.806
"3211","Arpp19","2",0.194,0.806
"5980","Cyba","2",0.194,0.806
"6725","Dnajc8","2",0.194,0.806
"8485","Gatad2a","2",0.194,0.806
"14719","Gm20388","2",0.194,0.806
"22582","Gpi1","2",0.194,0.806
"27408","Mtch2","2",0.194,0.806
"27997","Ndufa13","2",0.194,0.806
"31237","Prkci","2",0.194,0.806
"31631","Pvrl1","2",0.194,0.806
"33320","Sde2","2",0.194,0.806
"35866","Tmem138","2",0.194,0.806
"5359","Clns1a","2",0.195,0.805
"7919","Fbxl4","2",0.195,0.805
"24020","Il1rl1","2",0.195,0.805
"25551","Map4_1","2",0.195,0.805
"25640","Maz","2",0.195,0.805
"27998","Ndufa2","2",0.195,0.805
"30176","Parvg","2",0.195,0.805
"31429","Psen2","2",0.195,0.805
"36152","Tnfsf14","2",0.195,0.805
"36982","Uba2","2",0.195,0.805
"2952","Ap2m1","2",0.196,0.804
"3285","Asns","2",0.196,0.804
"3382","Atp1a1","2",0.196,0.804
"5419","Cndp2","2",0.196,0.804
"27247","Mrpl34","2",0.196,0.804
"28025","Ndufc1","2",0.196,0.804
"30638","Pin1","2",0.196,0.804
"31812","Ralb","2",0.196,0.804
"34841","Srsf1","2",0.196,0.804
"37944","Vps52","2",0.196,0.804
"2507","Agpat5","2",0.197,0.803
"3210","Arpc5l","2",0.197,0.803
"3418","Atp5s","2",0.197,0.803
"3466","Atxn10","2",0.197,0.803
"4032","Bri3bp","2",0.197,0.803
"27463","Mtx1","2",0.197,0.803
"28137","Nfyb","2",0.197,0.803
"33140","Samm50","2",0.197,0.803
"38025","Wdr18","2",0.197,0.803
"2642","Akr1e1","2",0.198,0.802
"7006","E2f4","2",0.198,0.802
"24904","Lamtor5","2",0.198,0.802
"27283","Mrps21","2",0.198,0.802
"27284","Mrps22","2",0.198,0.802
"27593","Myl4","2",0.198,0.802
"33694","Sik3","2",0.198,0.802
"45","1110008P14Rik","2",0.199,0.801
"3102","Arhgap31","2",0.199,0.801
"3404","Atp5d","2",0.199,0.801
"5925","Cuta","2",0.199,0.801
"5961","Cxx1a","2",0.199,0.801
"22474","Gnaq","2",0.199,0.801
"24099","Ino80c","2",0.199,0.801
"30030","Oxct1","2",0.199,0.801
"31610","Ptrh2","2",0.199,0.801
"36760","Tspan3","2",0.199,0.801
"37932","Vps35","2",0.199,0.801
"38072","Wdr76","2",0.199,0.801
"2775","Ammecr1","2",0.2,0.8
"2881","Ankrd52","2",0.2,0.8
"7537","Ext1","2",0.2,0.8
"8359","G2e3","2",0.2,0.8
"33192","Scamp2","2",0.2,0.8
"34817","Srm","2",0.2,0.8
"5379","Cltc","2",0.201,0.799
"7165","Ehmt2","2",0.201,0.799
"31747","Rab43","2",0.201,0.799
"32016","Rdm1","2",0.201,0.799
"35453","Tcf3","2",0.201,0.799
"35677","Thoc7","2",0.201,0.799
"36207","Tomm5","2",0.201,0.799
"36733","Tsg101","2",0.201,0.799
"3444","Atp6v1h","2",0.202,0.798
"4813","Cd81","2",0.202,0.798
"27859","Nab1","2",0.202,0.798
"3402","Atp5b","2",0.203,0.797
"27246","Mrpl33","2",0.203,0.797
"33897","Slc25a32","2",0.203,0.797
"38215","Xpo1","2",0.203,0.797
"2430","Adora2a","2",0.204,0.796
"5367","Clptm1l","2",0.204,0.796
"5661","Cpped1","2",0.204,0.796
"6356","Ddt","2",0.204,0.796
"7274","Emc10","2",0.204,0.796
"23285","Hmgn1","2",0.204,0.796
"31570","Ptpn11","2",0.204,0.796
"32697","RPL24","2",0.204,0.796
"33087","S100a10","2",0.204,0.796
"34691","Spin1","2",0.204,0.796
"5212","Chsy1","2",0.205,0.795
"6708","Dnajc19","2",0.205,0.795
"32071","Rfc1","2",0.205,0.795
"35190","Synpo","2",0.205,0.795
"35977","Tmem243","2",0.205,0.795
"899","4922501C03Rik","2",0.206,0.794
"3633","B4galt5","2",0.206,0.794
"5167","Chordc1","2",0.206,0.794
"28007","Ndufab1","2",0.206,0.794
"28529","Nudt9","2",0.206,0.794
"30303","Pdap1","2",0.206,0.794
"34846","Srsf3","2",0.206,0.794
"35695","Tial1","2",0.206,0.794
"38051","Wdr5","2",0.206,0.794
"38309","Zbtb32","2",0.206,0.794
"3331","Atf5","2",0.207,0.793
"3919","Bhlhb9","2",0.207,0.793
"25768","Med9","2",0.207,0.793
"26629","Mkrn2","2",0.207,0.793
"31220","Prkaca","2",0.207,0.793
"32364","Rnf7","2",0.207,0.793
"6556","Dhx34","2",0.208,0.792
"22973","H3f3a","2",0.208,0.792
"24075","Impad1","2",0.208,0.792
"27257","Mrpl43","2",0.208,0.792
"27396","Mt2","2",0.208,0.792
"38259","Ykt6","2",0.208,0.792
"5917","Cul1","2",0.209,0.791
"8430","Galnt1","2",0.209,0.791
"22917","H2-Aa","2",0.209,0.791
"24920","Larp7","2",0.209,0.791
"25493","Malt1","2",0.209,0.791
"25587","Mapre1","2",0.209,0.791
"31083","Ppp1r2","2",0.209,0.791
"32222","Rin3","2",0.209,0.791
"36926","Txndc12","2",0.209,0.791
"5015","Cenpp","2",0.21,0.79
"5031","Cep192","2",0.21,0.79
"7197","Eif3g","2",0.21,0.79
"7934","Fbxo25","2",0.21,0.79
"27848","Naa20","2",0.21,0.79
"29971","Osbp","2",0.21,0.79
"30182","Patz1","2",0.21,0.79
"30846","Pmaip1","2",0.21,0.79
"31033","Ppid","2",0.21,0.79
"38855","Zmynd19","2",0.21,0.79
"3167","Arl2bp","2",0.211,0.789
"4508","Ccdc125","2",0.211,0.789
"5660","Cpox","2",0.211,0.789
"22483","Gnb1","2",0.211,0.789
"25615","Marveld1","2",0.211,0.789
"28072","Nelfa","2",0.211,0.789
"30388","Pdxk","2",0.211,0.789
"30842","Plxnc1","2",0.211,0.789
"31777","Rac1","2",0.211,0.789
"34034","Slc39a9","2",0.211,0.789
"35792","Tm9sf4","2",0.211,0.789
"5576","Copz1","2",0.212,0.788
"7942","Fbxo34","2",0.212,0.788
"8106","Fis1","2",0.212,0.788
"22774","Grpel1","2",0.212,0.788
"24246","Itgav","2",0.212,0.788
"27924","Nbas","2",0.212,0.788
"31124","Ppp2r5c","2",0.212,0.788
"34808","Srek1ip1","2",0.212,0.788
"36728","Tsen15","2",0.212,0.788
"38845","Zmym1","2",0.212,0.788
"3995","Bpgm","2",0.213,0.787
"5607","Cox4i1","2",0.213,0.787
"6318","Dcps","2",0.213,0.787
"6870","Dtd1","2",0.213,0.787
"25793","Memo1","2",0.213,0.787
"28251","Nme2","2",0.213,0.787
"28286","Nol12","2",0.213,0.787
"28475","Ntan1","2",0.213,0.787
"30418","Pelp1","2",0.213,0.787
"32913","Rps19bp1","2",0.213,0.787
"36203","Tomm22","2",0.213,0.787
"36747","Tsn","2",0.213,0.787
"37077","Ubxn6","2",0.213,0.787
"37322","Vasp","2",0.213,0.787
"3359","Atic","2",0.214,0.786
"4157","C1qtnf6","2",0.214,0.786
"5651","Cpne1","2",0.214,0.786
"6700","Dnajc11","2",0.214,0.786
"24224","Isy1","2",0.214,0.786
"30628","Pik3r4","2",0.214,0.786
"31722","Rab2a","2",0.214,0.786
"32079","Rfng","2",0.214,0.786
"33798","Slc15a4","2",0.214,0.786
"36362","Tram1","2",0.214,0.786
"6501","Derl1","2",0.215,0.785
"27536","Mvb12b","2",0.215,0.785
"31683","Qsox1","2",0.215,0.785
"31965","Rbmx2","2",0.215,0.785
"32248","Rmi2","2",0.215,0.785
"33125","Samd1","2",0.215,0.785
"34825","Srp72","2",0.215,0.785
"34930","St8sia4","2",0.215,0.785
"38","1110004F10Rik","2",0.216,0.784
"23991","Il15ra","2",0.216,0.784
"27994","Ndufa10","2",0.216,0.784
"35927","Tmem192","2",0.216,0.784
"37231","Usp14","2",0.216,0.784
"659","2610001J05Rik","2",0.217,0.783
"7270","Elp6","2",0.217,0.783
"21416","Gm6768","2",0.217,0.783
"30849","Pmepa1","2",0.217,0.783
"30916","Pole2","2",0.217,0.783
"31151","Pqlc3","2",0.217,0.783
"31952","Rbm45","2",0.217,0.783
"33089","S100a13","2",0.217,0.783
"35613","Tfg","2",0.217,0.783
"523","2010107E04Rik","2",0.218,0.782
"2293","Actr1a","2",0.218,0.782
"3177","Arl6ip4","2",0.218,0.782
"4724","Cct8","2",0.218,0.782
"23492","Hspa4l","2",0.218,0.782
"25077","Limk1","2",0.218,0.782
"30840","Plxnb2","2",0.218,0.782
"32803","Rpl7l1","2",0.218,0.782
"33630","Sh3glb1","2",0.218,0.782
"34289","Sms","2",0.218,0.782
"37285","Utp11l","2",0.218,0.782
"3662","Bag4","2",0.219,0.781
"23324","Hnrnpr","2",0.219,0.781
"23553","Hyou1","2",0.219,0.781
"30983","Pou2af1","2",0.219,0.781
"31572","Ptpn13","2",0.219,0.781
"31931","Rbm17","2",0.219,0.781
"32276","Rnaseh2c","2",0.219,0.781
"32624","Rpf2","2",0.219,0.781
"33014","Rsl24d1","2",0.219,0.781
"35711","Timeless","2",0.219,0.781
"36364","Tram2","2",0.219,0.781
"36884","Tubb5","2",0.219,0.781
"2844","Ankmy2","2",0.22,0.78
"4076","Btf3","2",0.22,0.78
"26635","Mlec","2",0.22,0.78
"27275","Mrps14","2",0.22,0.78
"30500","Pgrmc1","2",0.22,0.78
"32136","Rhbdd3","2",0.22,0.78
"33912","Slc25a46","2",0.22,0.78
"284","1700030K09Rik","2",0.221,0.779
"4503","Ccdc12","2",0.221,0.779
