Feature.ID,LNTREGavg,LNTFR_avg,SPTREG_avg,SPTRF_avg,LNTFR_mad,LNFC,SPFC,LNTcon1,LNTcon2,LNTcon3,LNTfh1,LNTfh2,LNTfh3,LNTreg1,LNTreg2,LNTreg3,LNTfr1,LNTfr2,LNTfr3,SpleenTcon1,SpleenTcon2,SpleenTcon3,SpleenTfh1,SpleenTfh2,SpleenTfh3,SpleenTreg1,SpleenTreg2,SpleenTreg3,SpleenTfr1,SpleenTfr2,SpleenTfr3,BloodTcon1,BloodTcon2,BloodTcon3,BloodTfh1,BloodTfh2,BloodTfh3,BloodTreg1,BloodTreg2,BloodTreg3,BloodTfr1,BloodTfr2,BloodTfr3,cat
Apool,13.93066667,37.34033333,5.504,25.11233333,5.2128216,2.680441232,4.562560561,13.262,12.559,12.763,22.553,30.582,23.809,9.861,17.012,14.919,52.387,48.871,10.763,14.531,0,18.683,8.834,19.935,19.528,13.184,0,3.328,34.282,18.402,22.653,17.055,14.54,9.807,12.661,18.152,21.054,7.755,30.437,5.083,32.47,13.126,1.674,y
Vamp5,20.35066667,54.56733333,47.12666667,87.49166667,0.5737662,2.6813536,1.856521432,1.396,11.451,4.931,31.5,40.523,38.555,10.441,31.962,18.649,63.145,63.532,37.025,12.759,19.454,28.529,35.924,24.094,44.701,25.313,73.907,42.16,89.41,108.961,64.104,30.644,17.129,26.902,32.01,32.116,38.028,2.386,62,36.149,99.12,200.178,77.026,y
Prdx1,288.4266667,774.1123333,301.0893333,564.6263333,52.4795922,2.683913877,1.875278434,129.127,177.677,208.277,518.59,449.708,449.91,262.77,257.246,345.264,747.915,861.904,712.518,274.134,166.123,267.871,339.689,250.119,499.498,246.804,359.128,297.336,452.146,642.144,599.589,210.901,188.81,235.014,373.366,312.548,377.666,192.681,253.638,248.524,381.1,703.356,509.878,y
Ubl3,68.73833333,184.5713333,99.464,149.5943333,18.5043306,2.685129597,1.504004799,46.765,70,43.512,106.145,109.352,125.342,35.384,69.596,101.235,260.531,152.832,140.351,71.413,61.944,36.103,111.895,122.478,81.048,92.815,104.616,100.961,137.126,164.652,147.005,83.057,76.887,86.196,128.277,174.543,84.379,73.374,158.947,90.937,94.848,96.26,423.643,y
Lsm6,73.31766667,196.9306667,68.276,126.1406667,40.9508946,2.685992008,1.847511083,39.087,84.037,71.65,150.392,122.747,113.514,76.569,61.863,81.521,141.257,238.578,210.957,65.388,82.677,62.108,65.959,114.016,121.46,84.905,40.597,79.326,104.698,195.161,78.563,82.225,61.182,34.46,76.919,59.81,110.819,44.74,151.056,42.927,29.052,0,86.236,y
Gm2a,148.537,399.3476667,152.203,245.249,19.0395492,2.688540005,1.611328292,158.443,148.495,179.269,291.469,306.068,295.229,142.696,166.514,136.401,408.336,421.178,368.529,162.85,151.021,116.641,218.842,214.695,226.213,174.556,139.487,142.566,261.281,245.041,229.425,124.1,140.529,161.955,253.927,233.422,243.672,269.037,240.111,182.439,411.861,223.149,377.594,y
Pycr2,27.59566667,74.29966667,32.76366667,52.02066667,7.413,2.692439634,1.587754728,78.872,83.852,31.038,89.721,72.873,27.956,38.864,40.726,3.197,43.967,91.966,86.966,53.693,66.296,59.836,70.906,63.82,68.18,24.786,4.164,69.341,45.863,64.892,45.307,43.816,53.502,42.378,32.487,59.112,59.082,68.601,31,32.195,46.142,9.845,42.699,y
Brca2,9.592333333,25.84733333,9.402666667,28.85466667,17.0380392,2.694582479,3.068774816,17.45,5.171,8.702,19.734,2.612,7.68,13.342,0.516,14.919,41.629,5.776,30.137,4.607,23.549,3.787,24.617,14.485,12.756,0.527,17.696,9.985,23.627,59.081,3.856,8.181,14.713,9.987,27.949,25.134,23.665,22.668,33.255,12.426,1.709,1.094,32.652,y
Tmx4,14.45766667,39.042,26.294,46.582,20.4850842,2.700435754,1.771582871,38.389,15.884,58.306,38.119,41.281,56.22,23.783,19.59,0,22.451,40.429,54.246,40.934,28.924,43.677,35.689,48.331,34.654,21.622,23.421,33.839,88.484,36.32,14.942,36.468,31.67,51.646,55.897,52.363,41.129,28.634,51.855,30.501,15.381,36.098,0,y
Golt1b,22.08666667,59.72266667,29.87166667,47.66533333,9.7006518,2.704014488,1.595670367,15.356,18.285,10.733,26.72,23.926,32.257,15.082,30.931,20.247,66.887,52.869,59.412,21.087,42.235,24.49,21.083,23.951,21.222,61.174,14.573,13.868,15.288,98.307,29.401,31.06,17.129,19.974,46.82,7.913,30.357,32.213,9.018,28.806,0.854,33.91,10.884,y
Rab11a,52.55066667,142.4973333,73.01966667,135.7126667,40.6647528,2.711617993,1.858576913,6.98,27.889,54.535,59.446,74.811,79.26,18.562,46.913,92.177,144.064,171.492,111.936,51.743,57.081,51.252,111.541,104.838,91.659,77.522,57.773,83.764,180.21,83.779,143.149,39.102,67.352,47.957,33.204,78.661,59.245,35.792,51.291,99.974,93.139,112.668,61.118,y
Nptn,15.96866667,43.322,36.88866667,77.96,11.289999,2.712937836,2.113386225,25.127,34.538,29.588,42.041,69.251,90.934,8.121,21.136,18.649,51.919,59.534,18.513,65.92,48.634,74.731,70.906,63.82,90.982,37.97,33.31,39.386,66.247,81.358,86.275,50.333,61.182,47.687,57.092,90.297,55.491,11.334,47.346,57.047,2.563,75.477,90.422,y
Fdxr,12.19766667,33.10733333,21.04833333,51.29133333,5.611641,2.714234962,2.436835854,31.409,23.826,35.97,37.506,49.032,15.821,6.381,20.621,9.591,31.339,40.429,27.554,38.985,15.87,30.296,49.94,43.168,50.119,12.657,8.328,42.16,69.953,11.623,72.298,30.505,33.741,17.545,16.005,16.756,21.544,0,21.418,18.639,46.142,0,0,y
Nelfe,18.046,49.303,16.973,36.983,0.756126,2.73207359,2.178931244,33.503,7.573,17.115,19.734,25.274,31.643,41.765,12.373,0,47.709,51.981,48.219,9.923,3.84,21.965,39.693,35.281,40.863,17.403,30.188,3.328,60.224,24.698,26.027,14.975,13.807,11.157,19.11,9.774,20.238,0.597,20.291,18.639,0,22.971,20.094,y
Zfp52,6.616333333,18.10366667,1.00E-50,18.55266667,1.5760038,2.736208374,1.86E+51,0,11.451,19.725,16.792,13.564,16.436,0,11.857,7.992,14.5,20.437,19.374,1.418,0,14.391,15.076,6.741,8.466,0,0,0,21.773,30.993,2.892,0.416,10.83,8.638,20.066,16.291,8.324,0,0,8.472,0,0,48.56,y
Slc25a39,24.404,66.85333333,29.01966667,56.88066667,24.0210852,2.739441621,1.960073054,23.731,37.863,36.26,61.285,67.819,59.906,51.626,7.733,13.853,35.08,74.639,90.841,32.605,14.078,20.955,56.89,41.591,59.488,34.278,15.614,37.167,44.937,82.326,43.379,18.026,24.076,31.941,12.422,25.832,35.58,43.547,10.709,42.362,20.508,21.877,48.56,y
Axl,17.471,47.86466667,15.27,58.926,4.4907954,2.739663824,3.858939096,0,0.185,0,11.644,9.604,8.755,16.822,19.074,16.517,62.209,42.207,39.178,0,0,2.02,5.771,15.202,12.304,13.184,1.561,31.065,64.857,21.308,90.613,10.538,2.848,5.488,4.539,9.309,4.57,0,9.582,18.074,23.926,29.534,15.07,y
Sirt5,5.407666667,14.84933333,1.00E-50,4.491333333,2.3187864,2.745977932,4.49E+50,0,15.699,6.092,6.006,1.516,8.141,0,8.764,7.459,13.097,14.661,16.79,1.418,31.228,14.896,8.48,4.733,8.015,0,0,0,12.508,0.484,0.482,6.656,8.543,10.617,5.494,3.258,5.712,0,12.964,2.824,0.854,0,0,y
1110008F13Rik,24.76566667,68.22233333,7.042666667,28.89766667,26.027043,2.754714187,4.103227944,39.087,51.53,62.367,68.148,40.775,35.176,0,24.745,49.552,71.564,43.984,89.119,20.733,73.975,33.074,51.354,50.483,67.051,0.527,7.287,13.314,28.722,28.088,29.883,28.425,31.756,55.784,103.434,24.436,41.292,10.738,11.836,52.529,3.418,73.289,93.771,y
Tfpi,6.423,17.70633333,3.068,11.107,6.397419,2.756707665,3.620273794,0,10.528,0.29,4.535,8.762,4.301,11.021,8.248,0,29,14.217,9.902,2.126,0,20.45,4.122,11.043,1.58,1.055,2.602,5.547,12.045,14.528,6.748,3.189,10.7,4.949,11.466,0.233,7.997,0,8.455,9.602,0,0,10.047,y
Ighm,186.5136667,516.8976667,269.398,416.4826667,32.8811028,2.771366173,1.545975348,391.57,267.624,235.544,162.527,191.24,156.524,197.223,238.172,124.146,597.303,465.606,487.784,250.034,306.905,214.095,303.293,195.764,222.488,312.724,293.548,201.922,466.971,352.065,430.412,268.723,277.001,227.186,209.018,205.262,232.084,346.586,162.892,281.848,420.406,248.308,536.67,y
Gm10143,16.54933333,46.092,5.899,16.90266667,14.7978306,2.785127297,2.865344409,30.013,4.063,10.153,27.333,28.307,12.288,30.744,8.248,10.656,47.709,32.877,57.69,13.29,2.816,8.836,14.252,14.915,12.643,1.055,0,16.642,12.045,22.276,16.387,8.042,5.825,8.548,8.122,5.585,5.712,5.965,7.327,3.389,15.381,29.534,27.629,y
Galk1,13.43266667,37.46966667,14.79533333,29.28766667,10.9816182,2.789443644,1.97952057,4.886,14.776,23.496,36.771,22.915,35.483,14.502,9.279,16.517,29.468,36.875,46.066,10.455,31.74,26.257,16.254,25.958,25.172,12.657,6.766,24.963,46.326,18.402,23.135,9.013,19.071,25.733,10.272,23.272,19.912,6.562,6.2,11.861,13.672,0,15.908,y
Mapre3,5.950666667,16.60366667,3.376333333,22.53133333,7.9808358,2.790219584,6.673314246,0.698,4.617,13.634,13.237,11.879,4.301,12.181,5.671,0,27.597,22.214,0,4.076,0.768,1.01,5.182,8.605,11.965,0,6.246,3.883,12.045,25.666,29.883,4.021,2.114,6.838,11.705,6.284,23.013,0.597,14.091,0,8.545,12.033,41.025,y
Chek2,4.708,13.157,0.185,10.08566667,3.2216898,2.794604928,54.51711714,11.866,3.694,0,7.722,12.805,20.89,9.861,0,4.263,9.823,11.996,17.652,1.949,7.679,14.138,11.778,14.485,3.499,0,0,0.555,26.869,2.906,0.482,0.277,6.299,1.17,10.749,6.051,11.588,8.948,0.564,0,58.959,24.065,0.837,y
Hivep3_1,68.65733333,191.9123333,81.026,218.0213333,23.9899506,2.795219738,2.690757699,13.96,28.443,42.932,75.625,58.383,75.42,79.469,72.689,53.814,269.886,144.835,161.016,13.645,41.467,45.95,92.931,87.197,90.305,116.546,66.621,59.911,221.904,166.105,266.055,27.455,19.287,17.095,45.626,19.549,16.647,46.53,38.891,22.593,98.266,0,95.445,y
Calm3,167.3073333,467.9793333,186.6626667,340.2886667,90.7291896,2.797123856,1.823014064,164.027,124.485,92.825,369.791,345.411,283.094,118.334,191.775,191.813,449.497,388.301,566.14,174.546,129.775,163.348,298.111,255.425,326.564,204.615,171.757,183.616,326.138,244.073,450.655,154.744,146.008,150.438,204.479,213.408,217.395,211.77,189.947,114.66,156.371,195.802,230.241,y
Ywhae,169.995,476.2913333,225.582,355.8343333,90.2369664,2.801796131,1.577405703,81.664,173.614,218.139,289.018,311.039,327.179,147.337,133.005,229.643,293.74,537.135,597.999,163.027,225.251,167.388,284.448,323.548,289.991,191.431,253.992,231.323,356.714,379.184,331.605,224.213,160.851,172.752,230.756,275.312,269.132,217.138,324.093,247.959,340.085,341.286,526.623,y
Gm10259,6.715333333,18.84766667,3.358333333,25.31066667,5.9956344,2.806661373,7.53667494,16.752,1.293,6.962,0.613,5.982,4.762,1.74,7.217,11.189,7.952,11.996,36.595,1.063,1.024,13.886,2.945,7.027,7.111,3.692,4.164,2.219,42.62,11.623,21.689,1.109,0.863,1.44,5.972,0.698,3.917,11.334,4.509,2.824,30.761,25.159,9.21,y
Nucks1,201.142,564.5703333,218.069,394.581,124.871985,2.806824697,1.809431877,263.838,248.046,100.077,374.449,379.615,308.132,193.162,190.744,219.52,431.256,589.115,673.34,237.985,207.078,154.26,323.788,365.139,351.059,168.755,251.91,233.542,356.251,494.441,333.051,200.918,173.665,228.896,327.501,254.6,256.239,211.173,193.892,251.913,230.711,378.478,205.961,y
Src,12.537,35.207,4.376333333,13.368,8.917839,2.808247587,3.054611928,0,0,0,2.697,4.718,0,17.402,17.012,3.197,29,41.318,35.303,0,0,0,0,0,2.822,8.965,4.164,0,10.655,10.17,19.279,0,1.079,0.18,10.272,0,10.119,25.651,0,3.954,0,0,43.536,y
Kif13a,13.93466667,39.17666667,14.38,37.784,25.782414,2.811453449,2.627538248,0,1.108,12.763,11.399,6.403,19.661,22.623,0,19.181,83.258,8.441,25.831,3.898,14.846,0.757,34.864,23.664,15.69,32.696,9.889,0.555,72.269,24.214,16.869,3.605,2.761,5.488,10.511,0.698,18.769,39.968,16.909,31.63,0,109.387,0,y
Phgdh,58.13933333,163.701,32.20166667,116.9166667,106.6893786,2.815666961,3.630764454,138.201,65.382,38.29,79.67,76.833,57.295,93.391,62.378,18.649,79.983,151.944,259.176,54.933,77.046,53.019,65.488,34.563,79.129,24.259,72.346,0,126.471,135.112,89.167,56.296,40.385,34.46,30.576,61.206,23.992,64.426,52.982,92.632,129.027,1.094,1.674,y
Erc1,9.301333333,26.263,6.526666667,14.165,23.8906164,2.823573681,2.170326864,26.523,15.699,8.702,23.288,20.135,4.301,5.221,22.683,0,20.113,3.999,54.677,13.822,17.918,1.515,14.37,19.074,12.304,1.582,4.684,13.314,11.582,14.044,16.869,25.929,8.112,19.435,33.443,38.865,23.665,5.965,5.073,22.028,5.981,13.126,61.118,y
Cdc25b,70.52833333,199.227,94.54966667,166.8526667,22.1114964,2.82477964,1.764709201,112.376,32.876,34.229,159.708,170.515,142.238,85.85,47.944,77.791,172.128,187.042,238.511,27.644,60.408,58.826,211.658,171.67,185.237,106.527,73.387,103.735,178.357,152.061,170.14,63.783,71.667,57.494,311.257,364.678,334.906,89.48,121.183,198.254,130.736,243.932,243.636,y
Maml2,20.10333333,56.844,37.13266667,68.57133333,13.5687552,2.827590781,1.846657929,41.879,114.327,100.947,114.97,105.393,75.727,24.943,25.776,9.591,36.484,88.412,45.636,138.396,88.309,62.865,87.985,76.441,105.995,25.313,40.597,45.488,123.228,14.044,68.442,137.134,94.621,135.052,102.956,90.995,93.356,99.621,36.637,99.974,38.452,65.632,69.491,y
Palb2,6.834333333,19.38033333,1.00E-50,5.776333333,11.9957166,2.835731356,5.78E+50,23.731,4.433,1.45,9.438,15.586,2.611,0,8.248,12.255,31.339,3.554,23.248,2.658,4.863,0.252,11.307,0.717,12.078,0,0,0,12.971,4.358,0,6.794,9.104,3.689,3.105,0,0.326,10.738,0,0,2.563,18.596,0,y
1110001A16Rik,6.365,18.056,4.123,20.139,0.0948864,2.836763551,4.884550085,16.054,11.266,0,0.123,8.172,8.295,0,2.578,16.517,22.451,9.33,22.387,0,2.048,17.673,6.949,5.02,10.837,6.856,0.52,4.993,11.582,32.93,15.905,1.248,10.096,8.098,7.405,0.698,4.733,0.597,0,3.389,0,0,87.073,y
Snap47,8.954666667,25.41166667,21.56833333,41.23866667,5.1386916,2.837812686,1.912000619,0,17.361,8.702,41.919,19.882,38.094,4.06,19.074,3.73,32.742,14.217,29.276,8.151,7.679,20.45,20.377,35.854,18.851,14.239,25.503,24.963,45.863,53.754,24.099,19.412,20.754,26.453,16.96,39.098,31.336,35.792,34.946,36.714,6.836,0,8.372,y
Mettl7a1,4.709,13.36333333,0.360666667,17.17566667,11.9171388,2.837828271,47.62199627,18.148,10.712,0,16.424,29.823,14.285,0,7.733,6.394,29.468,9.33,1.292,0,6.143,0.757,26.855,11.187,20.77,0.527,0,0.555,25.943,8.233,17.351,7.21,7.81,9.087,0,12.334,16.321,0,0,7.908,14.526,0,0,y
Cd160,5.413333333,15.417,3.513333333,11.20566667,15.93795,2.84796798,3.189468692,0,3.14,5.221,13.483,22.747,24.577,0,8.248,7.992,34.613,0.444,11.194,17.366,24.573,26.004,27.326,42.451,45.378,0,0,10.54,26.869,0,6.748,9.152,15.015,1.889,19.588,7.913,39.007,12.527,5.636,6.213,0,39.379,21.768,y
Cd38,7.241666667,20.70066667,10.96933333,41.37166667,5.0601138,2.858550058,3.771575302,0,0,0,7.599,6.318,7.219,0,3.609,18.116,11.693,15.106,35.303,20.556,0.768,0,12.132,16.636,12.53,17.403,8.848,6.657,47.253,47.943,28.919,2.773,5.652,1.799,6.689,0.233,4.08,0,7.327,0.565,43.579,0,0.837,y
Ripk3,28.273,80.83733333,21.54366667,40.23,18.221154,2.859170705,1.867370147,54.443,25.488,38.871,59.691,75.822,79.721,57.427,25.261,2.131,56.129,68.419,117.964,15.24,30.204,44.94,54.534,86.337,43.572,39.025,23.942,1.664,59.761,42.132,18.797,17.055,30.634,17.815,52.314,36.305,44.067,58.46,13.527,54.788,11.108,66.726,1.674,y
Slc15a3,5.246333333,15.08566667,0.554666667,5.79,5.5256502,2.875468582,10.43870192,0,0,0,0.123,6.066,8.602,5.221,4.124,6.394,4.21,18.66,22.387,0,0,0,0,0,0,0,0,1.664,12.045,4.843,0.482,0,0,0,0.239,4.654,3.917,0,0,0,0,7.657,0,y
Id2,17.019,48.95333333,20.70333333,69.87333333,13.061706,2.876393051,3.374979875,21.638,23.826,34.519,125.878,132.183,95.696,23.783,12.888,14.386,36.951,45.761,64.148,158.952,100.851,176.224,158.773,194.76,123.379,29.532,27.585,4.993,36.135,95.886,77.599,186.081,193.642,143.06,374.799,198.746,378.809,10.141,15.218,0,105.102,102.823,83.724,y
Slc39a6,15.423,44.379,22.701,63.01833333,38.606904,2.877455748,2.776015741,24.429,13.298,4.351,81.141,66.218,53.147,13.342,19.074,13.853,9.355,48.871,74.911,55.465,28.156,8.836,53.827,44.889,51.925,35.333,7.807,24.963,42.62,83.295,63.14,23.018,24.766,27.262,47.776,55.854,56.144,35.196,51.291,15.815,0,18.596,11.721,y
Rnf125,13.11433333,37.743,26.693,44.198,22.1826612,2.877996086,1.655789907,0,32.322,52.504,67.781,81.888,52.687,6.381,18.043,14.919,63.613,17.327,32.289,67.692,50.426,33.831,42.638,77.302,67.051,8.965,48.925,22.189,30.575,67.798,34.221,87.217,13.505,87.905,91.49,105.657,81.768,60.25,16.909,48.01,0.854,51.412,72.84,y
Tada2a,6.324666667,18.21433333,5.084,28.48966667,18.8898066,2.879888267,5.603789668,6.282,16.069,6.382,19.856,15.249,21.658,0,6.186,12.788,2.806,19.548,32.289,21.264,3.84,7.069,18.256,21.513,32.171,12.129,3.123,0,22.237,19.371,43.861,5.824,7.421,12.686,8.361,1.629,17.463,7.158,4.509,5.083,0,0,2.512,y
Dap,49.52633333,142.646,54.323,123.0943333,1.6990596,2.880205144,2.265970828,121.449,86.992,136.917,186.55,223.675,175.417,20.302,51.552,76.725,149.677,129.73,148.531,90.374,65.784,81.548,148.643,183.287,180.496,50.627,54.65,57.692,142.222,111.867,115.194,78.065,104.587,100.142,216.901,179.896,215.763,51.302,54.109,48.575,161.497,30.628,36.001,y
Atad2,40.45133333,116.6166667,37.91566667,78.29766667,5.3773902,2.882888081,2.065047869,2.792,32.876,55.985,72.071,102.107,99.229,39.445,36.087,45.822,126.757,99.963,123.13,89.311,31.484,24.237,95.64,70.848,75.856,15.821,62.978,34.948,53.739,86.685,94.469,48.947,43.405,41.658,54.942,70.515,108.371,40.564,42.837,53.659,95.702,18.596,101.306,y
Casp4,5.22,15.07633333,22.865,40.28533333,7.2172968,2.888186462,1.761877688,3.49,0.739,0,61.652,48.695,46.696,6.381,9.279,0,3.742,32.877,8.61,0.177,0,0,67.137,66.832,43.798,30.059,21.339,17.197,52.812,17.918,50.126,4.021,10.528,18.355,74.291,92.857,48.473,25.651,0.564,11.297,4.272,20.783,66.142,y
Runx3,68.341,197.4053333,74.769,120.683,95.2288806,2.888534457,1.614078027,184.268,170.843,109.94,116.073,161.501,132.869,27.263,53.614,124.146,179.612,297.223,115.381,187.127,140.014,116.389,130.151,168.658,104.415,130.785,62.457,31.065,100.065,158.357,103.627,183.863,133.539,185.348,150.732,211.779,175.776,66.812,76.655,71.168,220.457,75.477,197.588,y
Hmbs,9.695,28.016,7.983333333,17.017,0.1734642,2.889736978,2.131565762,6.98,25.488,19.725,17.895,39.427,22.273,1.16,25.261,2.664,28.532,27.101,28.415,20.378,15.87,8.079,30.035,14.055,20.657,19.512,0,4.438,26.869,17.434,6.748,20.244,15.188,10.257,9.077,35.839,7.018,23.265,0.564,1.13,0,66.726,0,y
Ranbp1,87.36266667,252.5456667,92.35766667,171.7763333,14.0669088,2.890773328,1.859903346,62.819,82.19,98.917,175.396,195.789,147,128.195,74.751,59.142,251.176,241.688,264.773,131.485,108.53,124.72,97.054,119.323,132.296,123.402,100.972,52.699,217.734,146.734,150.861,70.578,83.704,70.54,67.363,54.457,90.581,96.639,62.564,48.575,49.56,162.986,110.515,y
Adam19,51.67233333,149.4776667,47.68866667,91.21533333,10.5101514,2.892798855,1.912725595,27.221,18.654,31.619,140.464,145.494,156.217,23.203,73.204,58.61,167.918,160.829,119.686,40.934,27.389,54.281,150.646,135.385,136.134,33.751,41.638,67.677,128.788,55.691,89.167,41.737,32.187,30.411,141.654,79.359,137.912,43.547,60.873,102.234,53.832,3.282,54.42,y
Bcl2a1b,23.41933333,67.79433333,36.528,87.61133333,24.7090116,2.894802016,2.39847058,5.584,0,2.611,210.329,134.542,158.674,41.765,24.23,4.263,39.758,56.424,107.201,20.556,17.918,2.525,151.234,120.47,76.646,47.462,33.831,28.291,107.477,33.415,121.942,0.416,2.244,1.71,43.715,31.418,66.1,0,4.509,5.083,33.325,38.285,34.327,y
Mcm4,78.66966667,228.4066667,82.60833333,155.5536667,1.8339762,2.903363855,1.88302633,64.913,63.351,71.069,112.028,154.93,131.947,93.971,86.092,55.946,133.773,276.342,275.105,90.374,30.716,78.518,141.576,116.311,98.545,102.308,47.884,97.633,127.398,192.74,146.523,68.637,70.717,72.34,137.593,45.381,117.674,39.968,36.073,92.632,240.964,134.546,104.655,y
Pepd,10.94033333,31.83833333,6.430666667,29.898,6.4315188,2.910179459,4.649284677,0,27.52,53.375,34.074,32.772,17.972,2.9,13.404,16.517,42.097,28.878,24.54,29.593,46.074,10.856,11.307,11.473,18.061,2.637,16.655,0,25.016,19.371,45.307,22.047,26.406,27.622,13.616,11.636,31.01,14.913,28.182,5.083,8.545,66.726,0.837,y
Zfp703,9.154666667,26.73133333,10.209,35.51433333,0.8495298,2.919967958,3.478727919,35.597,6.095,13.924,21.94,30.834,34.1,13.922,9.279,4.263,15.903,32.432,31.859,5.848,13.054,4.797,26.03,23.09,18.851,18.458,0.52,11.649,35.671,4.358,66.514,37.577,7.853,25.193,10.511,38.399,22.196,11.334,25.927,35.019,11.108,0,28.466,y
Rnpep,21.989,64.30566667,37.70566667,67.957,21.0262332,2.924447072,1.802302041,34.201,10.343,9.573,62.02,59.057,43.009,29.583,11.342,25.042,53.79,99.519,39.608,13.645,20.989,3.787,77.148,66.976,43.572,23.731,49.445,39.941,66.247,54.723,82.901,13.173,23.99,16.915,38.459,29.789,29.704,26.844,11.836,71.168,10.254,83.134,5.023,y
Egr2,15.43966667,45.32666667,31.76833333,64.17966667,6.8229252,2.935728318,2.020240282,0,6.834,21.466,88.863,74.979,91.088,4.641,12.373,29.305,34.145,63.088,38.747,13.645,22.781,7.574,48.763,48.188,41.992,38.497,21.86,34.948,64.394,88.622,39.523,0.693,3.236,5.668,2.389,17.687,8.65,31.616,5.636,2.824,22.217,19.69,0,y
Itgb8,16.49933333,48.45633333,12.14233333,54.40266667,21.6222384,2.936866136,4.480412882,0,0,0,12.012,2.443,0,9.281,8.248,31.969,79.983,39.985,25.401,0,0,0,9.54,17.784,7.789,0.527,19.258,16.642,68.563,37.289,57.356,0,0.992,0,0,0,0.163,69.198,15.782,3.389,23.926,1.094,47.723,y
Guf1,11.561,34.063,4.618333333,48.48066667,9.2113938,2.946371421,10.49743775,43.275,61.319,22.916,45.718,20.64,24.73,9.281,5.155,20.247,35.548,24.88,41.761,35.086,19.454,44.182,56.301,54.498,45.942,3.692,5.725,4.438,46.326,65.377,33.739,12.479,41.464,39.859,51.598,87.504,26.113,32.213,38.891,22.028,25.635,31.722,54.42,y
Mid1ip1,8.627666667,25.45433333,9.060666667,48.642,5.5879194,2.950314878,5.36847914,0,0,2.611,31.5,25.021,21.505,18.562,4.124,3.197,21.984,18.215,36.164,15.417,7.679,21.965,27.915,26.532,16.932,0,0,27.182,36.598,84.747,24.581,9.568,10.959,7.378,13.616,20.247,22.196,18.493,9.018,28.806,12.817,3.282,0.837,y
Rnf135,3.915666667,11.56533333,8.348333333,21.14866667,4.8065892,2.953605175,2.533280096,9.074,4.063,8.412,18.263,10.362,6.144,8.121,3.093,0.533,7.952,15.55,11.194,10.455,6.399,2.02,10.718,14.915,5.983,10.547,7.287,7.211,17.141,7.264,39.041,6.517,6.558,6.658,3.344,7.214,1.306,1.193,19.727,0.565,50.415,0,0,y
Klhdc10,14.938,44.36533333,8.387333333,19.495,11.4249156,2.969964743,2.324338288,36.295,21.425,12.763,26.843,29.992,30.414,24.363,9.795,10.656,27.597,70.196,35.303,33.137,24.317,31.811,30.153,27.823,33.638,6.856,0,18.306,20.847,9.201,28.437,47.144,30.289,21.774,27.471,33.512,12.73,29.23,28.746,11.297,0,92.979,18.419,y
Ptprs,19.515,58.01866667,30.24333333,78.71066667,1.6545816,2.973029294,2.602579081,0.698,23.087,4.351,46.576,32.351,60.213,1.16,20.621,36.764,39.758,40.874,93.424,15.417,14.59,7.322,29.328,47.184,21.109,23.204,27.585,39.941,92.653,69.735,73.744,5.269,11.477,9.537,10.988,19.316,18.279,7.755,44.528,58.742,109.374,5.469,18.419,y
Cox19,8.730666667,26.057,7.563333333,22.03566667,2.6657148,2.984537263,2.913486118,64.913,22.533,19.725,23.656,27.296,27.342,0,13.404,12.788,17.306,19.104,41.761,11.341,2.304,0.252,26.737,15.489,16.932,10.547,9.369,2.774,13.898,32.93,19.279,20.938,20.408,15.566,22.454,16.058,17.953,20.879,10.146,14.121,21.362,0,8.372,y
Cxx1a,14.829,44.442,16.08966667,36.771,19.7897448,2.996965406,2.28537985,0.698,32.137,5.802,33.461,36.395,39.169,9.861,31.962,2.664,26.193,39.541,67.592,41.288,24.061,4.04,46.642,4.733,27.43,18.985,27.065,2.219,49.569,2.906,57.838,3.051,19.2,14.216,0.717,41.89,16.811,23.861,14.091,53.094,5.981,0,11.721,y
