"","Feature.ID","rfTestPred","X1","X2"
"36846","Ttk","2",0.152,0.848
"5170","Chpf","2",0.153,0.847
"7259","Elovl1","2",0.153,0.847
"7893","Fbl","2",0.153,0.847
"15298","Gm21738","2",0.153,0.847
"20958","Gm5601","2",0.153,0.847
"28021","Ndufb6","2",0.153,0.847
"32840","Rps10-ps2","2",0.153,0.847
"33078","Rxra","2",0.153,0.847
"36076","Tmod1","2",0.153,0.847
"38916","Zwint","2",0.153,0.847
"12","0610010K14Rik","2",0.154,0.846
"3211","Arpp19","2",0.154,0.846
"5590","Coro1c","2",0.154,0.846
"6322","Dctd","2",0.154,0.846
"23307","Hnrnpa0","2",0.154,0.846
"23974","Ikzf3","2",0.154,0.846
"27125","Morf4l1","2",0.154,0.846
"27250","Mrpl37","2",0.154,0.846
"27976","Nde1","2",0.154,0.846
"34681","Spg21","2",0.154,0.846
"36823","Ttc32","2",0.154,0.846
"36935","Txnl1","2",0.154,0.846
"3165","Arl16","2",0.155,0.845
"5221","Cib1","2",0.155,0.845
"22587","Gpm6b","2",0.155,0.845
"24004","Il18bp","2",0.155,0.845
"30361","Pdia4","2",0.155,0.845
"33778","Slc11a2","2",0.155,0.845
"7194","Eif3d","2",0.156,0.844
"7512","Exo1","2",0.156,0.844
"22474","Gnaq","2",0.156,0.844
"24225","Isyna1","2",0.156,0.844
"33537","Setd8","2",0.156,0.844
"491","1810037I17Rik","2",0.157,0.843
"8444","Galnt7","2",0.157,0.843
"23285","Hmgn1","2",0.157,0.843
"33762","Slain1","2",0.157,0.843
"34815","Sri","2",0.157,0.843
"32","1110001A16Rik","2",0.158,0.842
"4686","Ccni","2",0.158,0.842
"7203","Eif3l","2",0.158,0.842
"7317","Enkd1","2",0.158,0.842
"8456","Ganc","2",0.158,0.842
"22854","Gtf3c4","2",0.158,0.842
"25315","Lsm10","2",0.158,0.842
"25810","Metap1","2",0.158,0.842
"27837","N4bp1","2",0.158,0.842
"30125","Paox","2",0.158,0.842
"30945","Polr2m","2",0.158,0.842
"31472","Psmc4","2",0.158,0.842
"31473","Psmc5","2",0.158,0.842
"35096","Sumo2","2",0.158,0.842
"36924","Txn2","2",0.158,0.842
"2912","Anp32b","2",0.159,0.841
"27978","Ndfip1","2",0.159,0.841
"31908","Rbbp5","2",0.159,0.841
"32297","Rnf125","2",0.159,0.841
"37102","Uck2_2","2",0.159,0.841
"38673","Zfp706","2",0.159,0.841
"5031","Cep192","2",0.16,0.84
"7470","Etaa1","2",0.16,0.84
"22838","Gtf2e1","2",0.16,0.84
"24075","Impad1","2",0.16,0.84
"25320","Lsm2","2",0.16,0.84
"34034","Slc39a9","2",0.16,0.84
"34651","Spcs2","2",0.16,0.84
"36205","Tomm40","2",0.16,0.84
"37097","Uchl3","2",0.16,0.84
"6318","Dcps","2",0.161,0.839
"27453","Mtpn","2",0.161,0.839
"32314","Rnf149","2",0.161,0.839
"33069","Rwdd1","2",0.161,0.839
"5619","Cox7b","2",0.162,0.838
"6216","D8Ertd738e","2",0.162,0.838
"30924","Poll","2",0.162,0.838
"31137","Ppp5c","2",0.162,0.838
"32100","Rgcc","2",0.162,0.838
"37033","Ube2t","2",0.162,0.838
"3463","Atrnl1","2",0.163,0.837
"24501","Kdm1b","2",0.163,0.837
"28286","Nol12","2",0.163,0.837
"30392","Pdzd11","2",0.163,0.837
"33589","Sgms1","2",0.163,0.837
"34830","Srpr","2",0.163,0.837
"35971","Tmem237","2",0.163,0.837
"3418","Atp5s","2",0.164,0.836
"22582","Gpi1","2",0.164,0.836
"23314","Hnrnpd","2",0.164,0.836
"28126","Nfkbib","2",0.164,0.836
"34825","Srp72","2",0.164,0.836
"1691","9430023L20Rik","2",0.165,0.835
"5379","Cltc","2",0.165,0.835
"5559","Comt","2",0.165,0.835
"6786","Dpagt1","2",0.165,0.835
"24249","Itgb1bp1","2",0.165,0.835
"27285","Mrps23","2",0.165,0.835
"31824","Ramp2","2",0.165,0.835
"32616","Rpa3","2",0.165,0.835
"37312","Vamp8","2",0.165,0.835
"45","1110008P14Rik","2",0.166,0.834
"5786","Csgalnact2","2",0.166,0.834
"8570","Get4","2",0.166,0.834
"23076","Hdlbp","2",0.166,0.834
"27267","Mrpl52","2",0.166,0.834
"27406","Mtbp","2",0.166,0.834
"30037","Oxsm","2",0.166,0.834
"30400","Pdzk1ip1","2",0.166,0.834
"34169","Slirp","2",0.166,0.834
"36980","Uba1","2",0.166,0.834
"6586","Dis3l2","2",0.167,0.833
"22704","Gpx1","2",0.167,0.833
"25431","Mad2l1bp","2",0.167,0.833
"26638","Mlf2","2",0.167,0.833
"27464","Mtx2","2",0.167,0.833
"31249","Prkrir","2",0.167,0.833
"31617","Puf60","2",0.167,0.833
"34031","Slc39a6","2",0.167,0.833
"36134","Tnfrsf18","2",0.167,0.833
"3037","Apool","2",0.168,0.832
"7534","Exosc8","2",0.168,0.832
"27290","Mrps28","2",0.168,0.832
"28032","Ndufs6","2",0.168,0.832
"28251","Nme2","2",0.168,0.832
"32820","Rpn2","2",0.168,0.832
"33317","Sdcbp2","2",0.168,0.832
"35033","Stt3a","2",0.168,0.832
"30628","Pik3r4","2",0.169,0.831
"34503","Snx2","2",0.169,0.831
"35992","Tmem258","2",0.169,0.831
"36586","Trim27","2",0.169,0.831
"37","1110004E09Rik","2",0.17,0.83
"3415","Atp5l-ps1","2",0.17,0.83
"3793","BC049352","2",0.17,0.83
"28403","Nr4a3","2",0.17,0.83
"30638","Pin1","2",0.17,0.83
"32079","Rfng","2",0.17,0.83
"32270","Rnase4","2",0.17,0.83
"33696","Sil1","2",0.17,0.83
"35287","Tagln2","2",0.17,0.83
"2927","Anxa6","2",0.171,0.829
"3633","B4galt5","2",0.171,0.829
"4508","Ccdc125","2",0.171,0.829
"5584","Coq6","2",0.171,0.829
"5816","Csrp2bp","2",0.171,0.829
"6806","Dpp3","2",0.171,0.829
"20356","Gm3512","2",0.171,0.829
"25317","Lsm12","2",0.171,0.829
"28037","Ndufv3","2",0.171,0.829
"28284","Nol10","2",0.171,0.829
"31952","Rbm45","2",0.171,0.829
"32040","Relb","2",0.171,0.829
"3370","Atp10a","2",0.172,0.828
"3963","Bmp2k","2",0.172,0.828
"4781","Cd38","2",0.172,0.828
"8359","G2e3","2",0.172,0.828
"22590","Gpn3","2",0.172,0.828
"30938","Polr2f","2",0.172,0.828
"31031","Ppib","2",0.172,0.828
"31470","Psmc3","2",0.172,0.828
"33147","Sap18","2",0.172,0.828
"37933","Vps36","2",0.172,0.828
"38072","Wdr76","2",0.172,0.828
"2314","Ada","2",0.173,0.827
"5399","Cmpk1","2",0.173,0.827
"13165","Gm15429","2",0.173,0.827
"25357","Ly6a","2",0.173,0.827
"28349","Nploc4","2",0.173,0.827
"30534","Phf5a","2",0.173,0.827
"31911","Rbbp8","2",0.173,0.827
"33367","Sec61g","2",0.173,0.827
"33438","Serf1","2",0.173,0.827
"37944","Vps52","2",0.173,0.827
"38677","Zfp71-rs1","2",0.173,0.827
"3995","Bpgm","2",0.174,0.826
"4466","Cbx1","2",0.174,0.826
"8115","Fkbp1a","2",0.174,0.826
"30578","Pias3","2",0.174,0.826
"33155","Sar1b","2",0.174,0.826
"34532","Sod1","2",0.174,0.826
"35927","Tmem192","2",0.174,0.826
"3382","Atp1a1","2",0.175,0.825
"4468","Cbx3","2",0.175,0.825
"27400","Mta2","2",0.175,0.825
"31655","Pycrl","2",0.175,0.825
"35063","Sucla2","2",0.175,0.825
"35698","Ticam1","2",0.175,0.825
"37021","Ube2k","2",0.175,0.825
"2627","Akr1a1","2",0.176,0.824
"5340","Clic4","2",0.176,0.824
"6754","Dnttip1","2",0.176,0.824
"6818","Dpy19l1","2",0.176,0.824
"19933","Gm26770","2",0.176,0.824
"28005","Ndufa8","2",0.176,0.824
"31557","Ptms","2",0.176,0.824
"32016","Rdm1","2",0.176,0.824
"2018","Abcb8","2",0.177,0.823
"2993","Apitd1","2",0.177,0.823
"3444","Atp6v1h","2",0.177,0.823
"6565","Dhx9","2",0.177,0.823
"8466","Gars","2",0.177,0.823
"26619","Mki67ip","2",0.177,0.823
"30406","Pebp1","2",0.177,0.823
"31220","Prkaca","2",0.177,0.823
"35147","Swi5","2",0.177,0.823
"35558","Tesc","2",0.177,0.823
"2204","Acd","2",0.178,0.822
"2926","Anxa5","2",0.178,0.822
"19700","Gm26541","2",0.178,0.822
"23041","Hcfc1","2",0.178,0.822
"25077","Limk1","2",0.178,0.822
"32825","Rpp25l","2",0.178,0.822
"38732","Zfp84","2",0.178,0.822
"5660","Cpox","2",0.179,0.821
"6864","Dsn1","2",0.179,0.821
"30122","Panx1","2",0.179,0.821
"33125","Samd1","2",0.179,0.821
"33201","Scarb1","2",0.179,0.821
"35373","Tbc1d22a","2",0.179,0.821
"38293","Zbtb1","2",0.179,0.821
"24211","Isg20l2","2",0.18,0.82
"34023","Slc39a11","2",0.18,0.82
"34872","Ssr1","2",0.18,0.82
"659","2610001J05Rik","2",0.181,0.819
"8260","Frg1","2",0.181,0.819
"24072","Impa1","2",0.181,0.819
"28457","Nsun2","2",0.181,0.819
"32028","Reep4","2",0.181,0.819
"32051","Reps1","2",0.181,0.819
"32400","Romo1","2",0.181,0.819
"35535","Tefm","2",0.181,0.819
"3276","Ash2l","2",0.182,0.818
"30196","Pbdc1","2",0.182,0.818
"30490","Pgm1","2",0.182,0.818
"30842","Plxnc1","2",0.182,0.818
"30846","Pmaip1","2",0.182,0.818
"36931","Txndc5","2",0.182,0.818
"5936","Cwf19l1","2",0.183,0.817
"23515","Hsph1","2",0.183,0.817
"30298","Pcyox1","2",0.183,0.817
"30410","Pef1","2",0.183,0.817
"30971","Pop4","2",0.183,0.817
"35821","Tmed3","2",0.183,0.817
"36884","Tubb5","2",0.183,0.817
"60","1110038B12Rik","2",0.184,0.816
"2947","Ap1s2","2",0.184,0.816
"5162","Chmp6","2",0.184,0.816
"22483","Gnb1","2",0.184,0.816
"24246","Itgav","2",0.184,0.816
"31429","Psen2","2",0.184,0.816
"33761","Sla2","2",0.184,0.816
"36765","Tspan5","2",0.184,0.816
"36995","Ubash3a","2",0.184,0.816
"42","1110008F13Rik","2",0.185,0.815
"4724","Cct8","2",0.185,0.815
"5159","Chmp4b","2",0.185,0.815
"24020","Il1rl1","2",0.185,0.815
"25793","Memo1","2",0.185,0.815
"32987","Rrbp1","2",0.185,0.815
"33559","Sfr1","2",0.185,0.815
"33903","Slc25a38","2",0.185,0.815
"34132","Slc9a3r1","2",0.185,0.815
"37363","Vim","2",0.185,0.815
"38559","Zfp444","2",0.185,0.815
"2321","Adam15","2",0.186,0.814
"3751","BC026590","2",0.186,0.814
"4681","Ccne2","2",0.186,0.814
"7056","Ebp","2",0.186,0.814
"7919","Fbxl4","2",0.186,0.814
"8088","Fhl3","2",0.186,0.814
"20773","Gm5160","2",0.186,0.814
"22890","Gyg","2",0.186,0.814
"25271","Lrrc58","2",0.186,0.814
"27257","Mrpl43","2",0.186,0.814
"30211","Pcbd2","2",0.186,0.814
"31568","Ptpmt1","2",0.186,0.814
"36290","Traf2","2",0.186,0.814
"630","2410018M08Rik","2",0.187,0.813
"3411","Atp5j","2",0.187,0.813
"4628","Ccdc92","2",0.187,0.813
"23067","Hddc2","2",0.187,0.813
"30626","Pik3r2","2",0.187,0.813
"30916","Pole2","2",0.187,0.813
"33987","Slc35e1","2",0.187,0.813
"35095","Sumo1","2",0.187,0.813
"5118","Chchd3","2",0.188,0.812
"23005","Hars","2",0.188,0.812
"30349","Pdgfb","2",0.188,0.812
"30927","Polq","2",0.188,0.812
"31980","Rbx1","2",0.188,0.812
"34875","Ssr4","2",0.188,0.812
"2246","Acp2","2",0.189,0.811
"3315","Asxl1","2",0.189,0.811
"4555","Ccdc18","2",0.189,0.811
"5972","Cyb5b","2",0.189,0.811
"8686","Glo1","2",0.189,0.811
"23553","Hyou1","2",0.189,0.811
"25589","Mapre3","2",0.189,0.811
"28026","Ndufc2","2",0.189,0.811
"29995","Ostc","2",0.189,0.811
"33897","Slc25a32","2",0.189,0.811
"35792","Tm9sf4","2",0.189,0.811
"36554","Trerf1","2",0.189,0.811
"37930","Vps33a","2",0.189,0.811
"3919","Bhlhb9","2",0.19,0.81
"6334","Dcun1d5","2",0.19,0.81
"7005","E2f3","2",0.19,0.81
"8594","Ggnbp1","2",0.19,0.81
"33067","Ruvbl1","2",0.19,0.81
"2957","Ap3m1","2",0.191,0.809
"3066","Arf1","2",0.191,0.809
"4377","Capza1","2",0.191,0.809
"22462","Gmpr2","2",0.191,0.809
"27126","Morf4l2","2",0.191,0.809
"27236","Mrpl21","2",0.191,0.809
"28164","Nif3l1","2",0.191,0.809
"33798","Slc15a4","2",0.191,0.809
"35196","Sypl","2",0.191,0.809
"38250","Yif1b","2",0.191,0.809
"38915","Zwilch","2",0.191,0.809
"3440","Atp6v1f","2",0.192,0.808
"4766","Cd2bp2","2",0.192,0.808
"4843","Cdc37","2",0.192,0.808
"6725","Dnajc8","2",0.192,0.808
"32248","Rmi2","2",0.192,0.808
"6058","Cyp2s1","2",0.193,0.807
"8321","Furin","2",0.193,0.807
"28002","Ndufa5","2",0.193,0.807
"30509","Phb2","2",0.193,0.807
"31469","Psmc2","2",0.193,0.807
"31569","Ptpn1","2",0.193,0.807
"35408","Tbrg4","2",0.193,0.807
"35711","Timeless","2",0.193,0.807
"38844","Zmpste24","2",0.193,0.807
"3071","Arf6","2",0.194,0.806
"4032","Bri3bp","2",0.194,0.806
"6988","E130308A19Rik","2",0.194,0.806
"24099","Ino80c","2",0.194,0.806
"25481","Magoh","2",0.194,0.806
"27111","Mocs2","2",0.194,0.806
"27463","Mtx1","2",0.194,0.806
"28498","Nubp1","2",0.194,0.806
"28655","Oip5","2",0.194,0.806
"30212","Pcbp1","2",0.194,0.806
"3403","Atp5c1","2",0.195,0.805
"6362","Ddx19a","2",0.195,0.805
"27569","Myeov2","2",0.195,0.805
"30418","Pelp1","2",0.195,0.805
"31610","Ptrh2","2",0.195,0.805
"31872","Rasgef1a","2",0.195,0.805
"35012","Stoml2","2",0.195,0.805
"37119","Ugdh","2",0.195,0.805
"2992","Apip","2",0.196,0.804
"5003","Cenpb","2",0.196,0.804
"5651","Cpne1","2",0.196,0.804
"23292","Hmgxb4","2",0.196,0.804
"27246","Mrpl33","2",0.196,0.804
"27284","Mrps22","2",0.196,0.804
"30935","Polr2c","2",0.196,0.804
"32624","Rpf2","2",0.196,0.804
"37016","Ube2g2","2",0.196,0.804
"37047","Ubl4","2",0.196,0.804
"7425","Ergic1","2",0.197,0.803
"24318","Josd1","2",0.197,0.803
"25640","Maz","2",0.197,0.803
"30154","Park7","2",0.197,0.803
"34808","Srek1ip1","2",0.197,0.803
"34989","Stk24","2",0.197,0.803
"899","4922501C03Rik","2",0.198,0.802
"3007","Apobec2","2",0.198,0.802
"5167","Chordc1","2",0.198,0.802
"5465","Cntln","2",0.198,0.802
"25615","Marveld1","2",0.198,0.802
"28296","Nono","2",0.198,0.802
"3958","Bmi1","2",0.199,0.801
"25221","Lrpap1","2",0.199,0.801
"27536","Mvb12b","2",0.199,0.801
"30826","Plscr1","2",0.199,0.801
"31323","Prpf31","2",0.199,0.801
"38060","Wdr61","2",0.199,0.801
"38922","Zyx","2",0.199,0.801
"4634","Cchcr1","2",0.2,0.8
"5030","Cep19","2",0.2,0.8
"6870","Dtd1","2",0.2,0.8
"23313","Hnrnpc","2",0.2,0.8
"30936","Polr2d","2",0.2,0.8
"37122","Ugp2","2",0.2,0.8
"37263","Usp40","2",0.2,0.8
"593","2310036O22Rik","2",0.201,0.799
"5004","Cenpc1","2",0.201,0.799
"22944","H2-Oa","2",0.201,0.799
"23054","Hdac1","2",0.201,0.799
"23492","Hspa4l","2",0.201,0.799
"30737","Plagl2","2",0.201,0.799
"35863","Tmem134","2",0.201,0.799
"38242","Ybx1","2",0.201,0.799
"6599","Dld","2",0.202,0.798
"7270","Elp6","2",0.202,0.798
"23324","Hnrnpr","2",0.202,0.798
"31237","Prkci","2",0.202,0.798
"31478","Psmd12","2",0.202,0.798
"34263","Smim7","2",0.202,0.798
"34981","Stip1","2",0.202,0.798
"36299","Trafd1","2",0.202,0.798
"2255","Acsbg1","2",0.203,0.797
"3430","Atp6v0e","2",0.203,0.797
"7231","Elac2","2",0.203,0.797
"27271","Mrpl9","2",0.203,0.797
"28007","Ndufab1","2",0.203,0.797
"34481","Snrpg","2",0.203,0.797
"35004","Stk40","2",0.203,0.797
"37038","Ube2z","2",0.203,0.797
"37932","Vps35","2",0.203,0.797
"2802","Anapc15","2",0.204,0.796
"5607","Cox4i1","2",0.204,0.796
"6147","D17Wsu92e","2",0.204,0.796
"28020","Ndufb5","2",0.204,0.796
"33667","Shmt2","2",0.204,0.796
"1981","Aars","2",0.205,0.795
"3089","Arhgap18","2",0.205,0.795
"3179","Arl6ip6","2",0.205,0.795
"6278","Dbr1","2",0.205,0.795
"8472","Gas2l3","2",0.205,0.795
"22504","Gnl1","2",0.205,0.795
"23011","Hat1","2",0.205,0.795
"28529","Nudt9","2",0.205,0.795
"31462","Psmb6","2",0.205,0.795
"31486","Psmd7","2",0.205,0.795
"31747","Rab43","2",0.205,0.795
"31989","Rcc2","2",0.205,0.795
"35276","Taf6","2",0.205,0.795
"36362","Tram1","2",0.205,0.795
"36851","Ttll12","2",0.205,0.795
"38237","Yaf2","2",0.205,0.795
"38845","Zmym1","2",0.205,0.795
"4039","Brk1","2",0.206,0.794
"7189","Eif2s3x","2",0.206,0.794
"7934","Fbxo25","2",0.206,0.794
"24904","Lamtor5","2",0.206,0.794
"30375","Pdlim7","2",0.206,0.794
"31004","Ppap2a","2",0.206,0.794
"35790","Tm9sf2","2",0.206,0.794
"36209","Tomm7","2",0.206,0.794
"38215","Xpo1","2",0.206,0.794
"2881","Ankrd52","2",0.207,0.793
"3404","Atp5d","2",0.207,0.793
"6682","Dnaja2","2",0.207,0.793
"22850","Gtf3a","2",0.207,0.793
"30182","Patz1","2",0.207,0.793
"30388","Pdxk","2",0.207,0.793
"30479","Pgd","2",0.207,0.793
"30500","Pgrmc1","2",0.207,0.793
"36203","Tomm22","2",0.207,0.793
"36728","Tsen15","2",0.207,0.793
"38013","Wdfy1","2",0.207,0.793
"4325","Calr","2",0.208,0.792
"4793","Cd48","2",0.208,0.792
"8319","Fundc2","2",0.208,0.792
"8383","Gabarap","2",0.208,0.792
"27275","Mrps14","2",0.208,0.792
"36244","Tpgs2","2",0.208,0.792
"36994","Ubap2l","2",0.208,0.792
"38155","Wrnip1","2",0.208,0.792
"2844","Ankmy2","2",0.209,0.791
"4913","Cdk2","2",0.209,0.791
"6169","D430019H16Rik","2",0.209,0.791
"6937","Dynll1","2",0.209,0.791
"7183","Eif2b4","2",0.209,0.791
"7867","Far1","2",0.209,0.791
"27224","Mrpl10","2",0.209,0.791
"27242","Mrpl28","2",0.209,0.791
"30312","Pdcd5","2",0.209,0.791
"32017","Rdx","2",0.209,0.791
"33555","Sfmbt1","2",0.209,0.791
"37018","Ube2i","2",0.209,0.791
"2598","Ak3","2",0.21,0.79
"3176","Arl6ip1","2",0.21,0.79
"6844","Drg1","2",0.21,0.79
"15520","Gm21981","2",0.21,0.79
"22898","Gzf1","2",0.21,0.79
"31132","Ppp4c","2",0.21,0.79
"33546","Sf3a1","2",0.21,0.79
"34315","Snapc2","2",0.21,0.79
"2387","Adat3","2",0.211,0.789
"22523","Golga7","2",0.211,0.789
"25583","Mapkapk2","2",0.211,0.789
"25712","Mcur1","2",0.211,0.789
"27941","Ncaph2","2",0.211,0.789
"32084","Rftn1","2",0.211,0.789
"33551","Sf3b3","2",0.211,0.789
"35261","Taf10","2",0.211,0.789
"36643","Triobp","2",0.211,0.789
"38259","Ykt6","2",0.211,0.789
"38550","Zfp422","2",0.211,0.789
"38855","Zmynd19","2",0.211,0.789
"284","1700030K09Rik","2",0.212,0.788
"8417","Gadl1","2",0.212,0.788
"31715","Rab23","2",0.212,0.788
"31965","Rbmx2","2",0.212,0.788
"34472","Snrpa1","2",0.212,0.788
"8009","Fdx1","2",0.213,0.787
"25407","Lyz2","2",0.213,0.787
"27289","Mrps27","2",0.213,0.787
"36066","Tmem9","2",0.213,0.787
"37971","Vti1b","2",0.213,0.787
"38025","Wdr18","2",0.213,0.787
"38249","Yif1a","2",0.213,0.787
"7184","Eif2b5","2",0.214,0.786
"7284","Eme1","2",0.214,0.786
"25890","Mgat2","2",0.214,0.786
"26687","Mmp9","2",0.214,0.786
"27237","Mrpl22","2",0.214,0.786
"32364","Rnf7","2",0.214,0.786
"33063","Runx2","2",0.214,0.786
"37202","Uqcrfs1","2",0.214,0.786
"37253","Usp31","2",0.214,0.786
"4734","Cd164","2",0.215,0.785
"8360","G3bp1","2",0.215,0.785
"24924","Lasp1","2",0.215,0.785
"25322","Lsm4","2",0.215,0.785
"25493","Malt1","2",0.215,0.785
"32697","RPL24","2",0.215,0.785
"32952","Rps6ka4","2",0.215,0.785
"34817","Srm","2",0.215,0.785
"37028","Ube2q1","2",0.215,0.785
"2226","Aco1","2",0.216,0.784
"4157","C1qtnf6","2",0.216,0.784
"4683","Ccng1","2",0.216,0.784
"5015","Cenpp","2",0.216,0.784
"5549","Commd10","2",0.216,0.784
"6708","Dnajc19","2",0.216,0.784
"22463","Gmps","2",0.216,0.784
"24227","Itfg1","2",0.216,0.784
"25107","Lipo1","2",0.216,0.784
"30623","Pik3cg","2",0.216,0.784
"35826","Tmed8","2",0.216,0.784
"35909","Tmem18","2",0.216,0.784
"2642","Akr1e1","2",0.217,0.783
"5406","Cmtm4","2",0.217,0.783
"5844","Ctbp1","2",0.217,0.783
"7165","Ehmt2","2",0.217,0.783
"7429","Eri1","2",0.217,0.783
"8106","Fis1","2",0.217,0.783
"24181","Irf2bp1","2",0.217,0.783
"24380","Kcnab2","2",0.217,0.783
"25326","Lsmd1","2",0.217,0.783
"26650","Mlst8","2",0.217,0.783
"27999","Ndufa3","2",0.217,0.783
"28036","Ndufv2","2",0.217,0.783
"31288","Prmt6","2",0.217,0.783
"31446","Psma1","2",0.217,0.783
"33553","Sf3b5","2",0.217,0.783
"37069","Ubtf","2",0.217,0.783
"4923","Cdk5rap2","2",0.218,0.782
"8480","Gata3","2",0.218,0.782
"24920","Larp7","2",0.218,0.782
"25551","Map4_1","2",0.218,0.782
"31484","Psmd5","2",0.218,0.782
"33694","Sik3","2",0.218,0.782
"7596","Fads1","2",0.219,0.781
"22840","Gtf2f1","2",0.219,0.781
"24133","Ints7","2",0.219,0.781
"27998","Ndufa2","2",0.219,0.781
"32087","Rfwd3","2",0.219,0.781
"38914","Zw10","2",0.219,0.781
"3177","Arl6ip4","2",0.22,0.78
"5401","Cmss1","2",0.22,0.78
"6845","Drg2","2",0.22,0.78
"13960","Gm16279","2",0.22,0.78
"31076","Ppp1r16a","2",0.22,0.78
"35283","Taf9b","2",0.22,0.78
"38866","Znhit6","2",0.22,0.78
"2056","Abhd17b","2",0.221,0.779
"3491","AU040320","2",0.221,0.779
"5708","Creg1","2",0.221,0.779
"25257","Lrrc42","2",0.221,0.779
"30648","Pip4k2c","2",0.221,0.779
"30840","Plxnb2","2",0.221,0.779
"34219","Smarcd2","2",0.221,0.779
"36681","Trp53i11","2",0.221,0.779
"36936","Txnl4a","2",0.221,0.779
"37011","Ube2e1","2",0.221,0.779
"523","2010107E04Rik","2",0.222,0.778
"2680","Aldh18a1","2",0.222,0.778
"3401","Atp5a1","2",0.222,0.778
"14348","Gm17134","2",0.222,0.778
"25545","Map3k5","2",0.222,0.778
"35779","Tm2d3","2",0.222,0.778
"37336","Vbp1","2",0.222,0.778
"3402","Atp5b","2",0.223,0.777
"23619","Ifitm2","2",0.223,0.777
"32913","Rps19bp1","2",0.223,0.777
"33073","Rwdd4a","2",0.223,0.777
"36368","Trappc1","2",0.223,0.777
"38276","Ywhag","2",0.223,0.777
"22589","Gpn2","2",0.224,0.776
"23247","Hk1","2",0.224,0.776
"25482","Magohb","2",0.224,0.776
"28128","Nfkbie","2",0.224,0.776
"30364","Pdik1l","2",0.224,0.776
"36982","Uba2","2",0.224,0.776
"38332","Zbtb8os","2",0.224,0.776
"542","2210016F16Rik","2",0.225,0.775
"3209","Arpc5","2",0.225,0.775
"6597","Dlat","2",0.225,0.775
"6704","Dnajc15","2",0.225,0.775
"7297","Emp1","2",0.225,0.775
"25824","Mettl14","2",0.225,0.775
"28562","Nus1","2",0.225,0.775
"5212","Chsy1","2",0.226,0.774
"6556","Dhx34","2",0.226,0.774
"33150","Sap30bp","2",0.226,0.774
"35119","Susd3","2",0.226,0.774
"38309","Zbtb32","2",0.226,0.774
"1811","A430005L14Rik","2",0.227,0.773
"2278","Actg1","2",0.227,0.773
"3097","Arhgap26","2",0.227,0.773
"3662","Bag4","2",0.227,0.773
"6235","Dab2ip","2",0.227,0.773
"7274","Emc10","2",0.227,0.773
"7430","Eri2","2",0.227,0.773
"28034","Ndufs8","2",0.227,0.773
"33311","Sdad1","2",0.227,0.773
"35126","Suz12","2",0.227,0.773
"2698","Aldh9a1","2",0.228,0.772
"4929","Cdkal1","2",0.228,0.772
"5028","Cep170","2",0.228,0.772
"5850","Ctdnep1","2",0.228,0.772
"7140","Eftud2","2",0.228,0.772
"8644","Gjb2","2",0.228,0.772
"24301","Jak3","2",0.228,0.772
"27338","Msl3","2",0.228,0.772
"28072","Nelfa","2",0.228,0.772
"28552","Nup62","2",0.228,0.772
"31572","Ptpn13","2",0.228,0.772
"34951","Stard3nl","2",0.228,0.772
"36243","Tpgs1","2",0.228,0.772
"5759","Crybg3","2",0.229,0.771
"6287","Dcaf13","2",0.229,0.771
"6356","Ddt","2",0.229,0.771
"33140","Samm50","2",0.229,0.771
"36783","Tssc4","2",0.229,0.771
"7453","Esd","2",0.23,0.77
"28475","Ntan1","2",0.23,0.77
"31490","Psme2","2",0.23,0.77
"33446","Serinc5","2",0.23,0.77
"38290","Zbed4","2",0.23,0.77
"2775","Ammecr1","2",0.231,0.769
"6700","Dnajc11","2",0.231,0.769
"6854","Dscc1","2",0.231,0.769
"7094","Eed","2",0.231,0.769
"8679","Glipr2","2",0.231,0.769
"23484","Hspa13","2",0.231,0.769
"28470","Nt5dc1","2",0.231,0.769
"33315","Sdc4","2",0.231,0.769
"36101","Tmsb15b1","2",0.231,0.769
"37066","Ubr7","2",0.231,0.769
"38615","Zfp593","2",0.231,0.769
"2295","Actr2","2",0.232,0.768
"3950","Bloc1s4","2",0.232,0.768
"7537","Ext1","2",0.232,0.768
"26626","Mknk2","2",0.232,0.768
"27101","Mob1a","2",0.232,0.768
"27550","Myb","2",0.232,0.768
"29994","Ost4","2",0.232,0.768
"30030","Oxct1","2",0.232,0.768
"30849","Pmepa1","2",0.232,0.768
"31641","Pwp1","2",0.232,0.768
"31928","Rbm15","2",0.232,0.768
"35002","Stk39","2",0.232,0.768
"36830","Ttc39b","2",0.232,0.768
"37207","Urb1","2",0.232,0.768
"2074","Abr","2",0.233,0.767
"4716","Cct2","2",0.233,0.767
"5776","Cse1l","2",0.233,0.767
"27229","Mrpl15","2",0.233,0.767
"30535","Phf6","2",0.233,0.767
"31495","Psmg1","2",0.233,0.767
"35613","Tfg","2",0.233,0.767
"36364","Tram2","2",0.233,0.767
"36856","Ttll5","2",0.233,0.767
"5367","Clptm1l","2",0.234,0.766
"5668","Cpsf4","2",0.234,0.766
"7494","Eva1b","2",0.234,0.766
"22235","Gm9396","2",0.234,0.766
"22929","H2-Ke2","2",0.234,0.766
"23144","Hiat1","2",0.234,0.766
"34655","Spdl1","2",0.234,0.766
"36152","Tnfsf14","2",0.234,0.766
"3613","B3gntl1","2",0.235,0.765
"5980","Cyba","2",0.235,0.765
"6501","Derl1","2",0.235,0.765
